OA_Code,Latitude,Longitude,Constituency
S00145177,55.90738126,-3.227785668,Edinburgh South West
S00145178,55.90784002,-3.165797007,Edinburgh South
S00145179,55.90774615,-3.167169896,Edinburgh South
S00145180,55.90868721,-3.158863752,Edinburgh South
S00145181,55.90648595,-3.286431668,Edinburgh South West
S00145182,55.90810224,-3.161821691,Edinburgh South
S00145183,55.90629994,-3.252177614,Edinburgh South West
S00145184,55.906999,-3.204626821,Edinburgh South
S00145185,55.90698011,-3.17213772,Edinburgh South
S00145186,55.9077465,-3.223590076,Edinburgh South West
S00145187,55.90733935,-3.147354136,Edinburgh South
S00145188,55.90660705,-3.207030094,Edinburgh South
S00145189,55.90713103,-3.257035351,Edinburgh South West
S00145190,55.90795788,-3.128064494,Edinburgh South
S00145191,55.90642004,-3.280686815,Edinburgh South West
S00145192,55.90530885,-3.259487732,Edinburgh South West
S00145193,55.90628969,-3.13943714,Edinburgh South
S00145194,55.90759743,-3.164845932,Edinburgh South
S00145195,55.90653302,-3.242475395,Edinburgh South West
S00145196,55.90734544,-3.198590888,Edinburgh South
S00145197,55.90568479,-3.254349229,Edinburgh South West
S00145198,55.90744056,-3.200817341,Edinburgh South
S00145199,55.90692633,-3.145390401,Edinburgh South
S00145200,55.90733089,-3.143434775,Edinburgh South
S00145201,55.90778764,-3.157061297,Edinburgh South
S00145202,55.90703879,-3.231486016,Edinburgh South West
S00145203,55.90638403,-3.23226507,Edinburgh South West
S00145204,55.90663706,-3.22942576,Edinburgh South West
S00145205,55.90651675,-3.202484379,Edinburgh South
S00145206,55.90781089,-3.149783544,Edinburgh South
S00145207,55.90706023,-3.224832179,Edinburgh South West
S00145208,55.90689804,-3.159930118,Edinburgh South
S00145209,55.90654409,-3.217985526,Edinburgh South
S00145210,55.90503684,-3.27717015,Edinburgh South West
S00145211,55.90672046,-3.21741519,Edinburgh South
S00145212,55.90695383,-3.200050469,Edinburgh South
S00145213,55.90717484,-3.142822323,Edinburgh South
S00145214,55.90688021,-3.157050267,Edinburgh South
S00145215,55.90698982,-3.16922669,Edinburgh South
S00145216,55.90561401,-3.164594517,Edinburgh South
S00145217,55.90617423,-3.152806321,Edinburgh South
S00145218,55.90703861,-3.20149276,Edinburgh South
S00145219,55.90547938,-3.235563503,Edinburgh South West
S00145220,55.90441485,-3.28857047,Edinburgh South West
S00145221,55.90718094,-3.128521822,Edinburgh South
S00145222,55.90696063,-3.223101429,Edinburgh South West
S00145223,55.90718311,-3.132201029,Edinburgh South
S00145224,55.90654092,-3.197238387,Edinburgh South
S00145225,55.90567427,-3.284133361,Edinburgh South West
S00145226,55.90579158,-3.264990006,Edinburgh South West
S00145227,55.90658331,-3.134886879,Edinburgh South
S00145228,55.90562792,-3.211574474,Edinburgh South
S00145229,55.90636753,-3.228521446,Edinburgh South West
S00145230,55.90464182,-3.25441153,Edinburgh South West
S00145231,55.90589256,-3.23288932,Edinburgh South West
S00145232,55.90486223,-3.281003365,Edinburgh South West
S00145233,55.90555862,-3.207653348,Edinburgh South
S00145234,55.90673658,-3.127005282,Edinburgh South
S00145235,55.90659699,-3.155634177,Edinburgh South
S00145236,55.90637413,-3.224250683,Edinburgh South West
S00145237,55.90643119,-3.222124992,Edinburgh South West
S00145238,55.90554894,-3.246490875,Edinburgh South West
S00145239,55.90573611,-3.22515834,Edinburgh South West
S00145240,55.90579659,-3.124658639,Edinburgh South
S00145241,55.90683578,-3.149322789,Edinburgh South
S00145242,55.90500832,-3.205124943,Edinburgh South
S00145243,55.90502111,-3.130842399,Edinburgh South
S00145244,55.90507646,-3.282865935,Edinburgh South West
S00145245,55.90586609,-3.228345631,Edinburgh South West
S00145246,55.90561985,-3.263336834,Edinburgh South West
S00145247,55.90640442,-3.165577972,Edinburgh South
S00145248,55.90479279,-3.28507996,Edinburgh South West
S00145249,55.90629172,-3.159432136,Edinburgh South
S00145250,55.90638831,-3.151053114,Edinburgh South
S00145251,55.90562953,-3.141833124,Edinburgh South
S00145252,55.90549055,-3.265428089,Edinburgh South West
S00145253,55.90616328,-3.154933452,Edinburgh South
S00145254,55.90412295,-3.166437245,Edinburgh South
S00145255,55.90535674,-3.219020017,Edinburgh South West
S00145256,55.90575432,-3.171588873,Edinburgh South
S00145257,55.90539655,-3.202177782,Edinburgh South
S00145258,55.90541889,-3.209072624,Edinburgh South
S00145259,55.90466751,-3.23139486,Edinburgh South West
S00145260,55.90498587,-3.220176056,Edinburgh South West
S00145261,55.90272259,-3.28627508,Edinburgh South West
S00145262,55.90581402,-3.158634087,Edinburgh South
S00145263,55.9053607,-3.198481672,Edinburgh South
S00145264,55.90534106,-3.227833164,Edinburgh South West
S00145265,55.90445235,-3.250070655,Edinburgh South West
S00145266,55.90513197,-3.215397955,Edinburgh South
S00145267,55.90598994,-3.140756001,Edinburgh South
S00145268,55.90426722,-3.243506615,Edinburgh South West
S00145269,55.9049181,-3.168812444,Edinburgh South
S00145270,55.90543119,-3.146737939,Edinburgh South
S00145271,55.90464655,-3.267112121,Edinburgh South West
S00145272,55.90371674,-3.223111279,Edinburgh South West
S00145273,55.90568497,-3.199323456,Edinburgh South
S00145274,55.90480942,-3.199728307,Edinburgh South
S00145275,55.9055832,-3.147782143,Edinburgh South
S00145276,55.90584107,-3.155755654,Edinburgh South
S00145277,55.90572543,-3.129487271,Edinburgh South
S00145278,55.90558613,-3.15419649,Edinburgh South
S00145279,55.90511905,-3.160868727,Edinburgh South
S00145280,55.90570456,-3.136636731,Edinburgh South
S00145281,55.90525002,-3.143997359,Edinburgh South
S00145282,55.90537868,-3.226762639,Edinburgh South West
S00145283,55.90173912,-3.239363165,Edinburgh South West
S00145284,55.90509857,-3.171569099,Edinburgh South
S00145285,55.90448387,-3.244297324,Edinburgh South West
S00145286,55.90370349,-3.194255864,Edinburgh South
S00145287,55.90330809,-3.286998243,Edinburgh South West
S00145288,55.90394922,-3.268512957,Edinburgh South West
S00145289,55.90507607,-3.142408689,Edinburgh South
S00145290,55.90569814,-3.125599533,Edinburgh South
S00145291,55.90395406,-3.201749267,Edinburgh South
S00145292,55.90542543,-3.128886715,Edinburgh South
S00145293,55.90434938,-3.21457371,Edinburgh South
S00145294,55.90523245,-3.148779498,Edinburgh South
S00145295,55.90431839,-3.135924385,Edinburgh South
S00145296,55.90464563,-3.133566656,Edinburgh South
S00145297,55.90464757,-3.163221944,Edinburgh South
S00145298,55.90446457,-3.227421577,Edinburgh South West
S00145299,55.9045789,-3.175184361,Edinburgh South
S00145300,55.90384793,-3.270493055,Edinburgh South West
S00145301,55.90403613,-3.266180483,Edinburgh South West
S00145302,55.90383867,-3.173658443,Edinburgh South
S00145303,55.90385632,-3.283545434,Edinburgh South West
S00145304,55.90206319,-3.257911038,Edinburgh South West
S00145305,55.90213593,-3.252539252,Edinburgh South West
S00145306,55.90365358,-3.248205523,Edinburgh South West
S00145307,55.90474421,-3.138464089,Edinburgh South
S00145308,55.90432019,-3.220251123,Edinburgh South West
S00145309,55.90326306,-3.260956932,Edinburgh South West
S00145310,55.90422831,-3.20402907,Edinburgh South
S00145311,55.90444981,-3.173644913,Edinburgh South
S00145312,55.90247463,-3.300470161,Edinburgh South West
S00145313,55.90350288,-3.209284915,Edinburgh South
S00145314,55.90478253,-3.137233574,Edinburgh South
S00145315,55.90444455,-3.167582561,Edinburgh South
S00145316,55.90443184,-3.146948371,Edinburgh South
S00145317,55.90511361,-3.140298394,Edinburgh South
S00145318,55.90290639,-3.205971447,Edinburgh South
S00145319,55.90168408,-3.305545914,Edinburgh South West
S00145320,55.90426006,-3.159531461,Edinburgh South
S00145321,55.90278853,-3.220666866,Edinburgh South West
S00145322,55.90360773,-3.21141551,Edinburgh South
S00145323,55.90292585,-3.286601706,Edinburgh South West
S00145324,55.90418791,-3.228132623,Edinburgh South West
S00145325,55.90422325,-3.170071152,Edinburgh South
S00145326,55.90399619,-3.133835619,Edinburgh South
S00145327,55.90470568,-3.130945185,Edinburgh South
S00145328,55.90290118,-3.255922824,Edinburgh South West
S00145329,55.90268346,-3.297710051,Edinburgh South West
S00145330,55.90335639,-3.214126803,Edinburgh South West
S00145331,55.90407056,-3.216420434,Edinburgh South
S00145332,55.902132,-3.262599648,Edinburgh South West
S00145333,55.90199404,-3.302581347,Edinburgh South West
S00145334,55.90331234,-3.19752278,Edinburgh South
S00145335,55.90397134,-3.160610506,Edinburgh South
S00145336,55.90311753,-3.228242744,Edinburgh South West
S00145337,55.9034901,-3.217873797,Edinburgh South West
S00145338,55.90342349,-3.224589576,Edinburgh South West
S00145339,55.90352539,-3.203319506,Edinburgh South
S00145340,55.89688114,-3.260286086,Edinburgh South West
S00145341,55.90270102,-3.157149741,Edinburgh South
S00145342,55.9038425,-3.161886254,Edinburgh South
S00145343,55.90426844,-3.130612557,Edinburgh South
S00145344,55.9020968,-3.266901018,Edinburgh South West
S00145345,55.90240019,-3.28960729,Edinburgh South West
S00145346,55.90323326,-3.148288534,Edinburgh South
S00145347,55.9033735,-3.175323846,Edinburgh South
S00145348,55.90356236,-3.133135183,Edinburgh South
S00145349,55.90331494,-3.135607145,Edinburgh South
S00145350,55.9029545,-3.145417268,Edinburgh South
S00145351,55.90151616,-3.299334476,Edinburgh South West
S00145352,55.90271885,-3.217721666,Edinburgh South West
S00145353,55.9040467,-3.140043152,Edinburgh South
S00145354,55.90234321,-3.290757012,Edinburgh South West
S00145355,55.9033185,-3.167884614,Edinburgh South
S00145356,55.90355601,-3.142571929,Edinburgh South
S00145357,55.90348377,-3.171296481,Edinburgh South
S00145358,55.90185264,-3.268796389,Edinburgh South West
S00145359,55.90274222,-3.228934645,Edinburgh South West
S00145360,55.9010226,-3.163625231,Edinburgh South
S00145361,55.90132542,-3.297824639,Edinburgh South West
S00145362,55.90282564,-3.194900657,Edinburgh South
S00145363,55.90377646,-3.127431256,Edinburgh South
S00145364,55.90327426,-3.130263735,Edinburgh South
S00145365,55.9019831,-3.199305162,Edinburgh South
S00145366,55.90309142,-3.158632875,Edinburgh South
S00145367,55.90288694,-3.141080758,Edinburgh South
S00145368,55.9006837,-3.299882423,Edinburgh South West
S00145369,55.90260544,-3.144303363,Edinburgh South
S00145370,55.90170395,-3.200288185,Edinburgh South
S00145371,55.90260604,-3.193454396,Edinburgh South
S00145372,55.90160735,-3.255912994,Edinburgh South West
S00145373,55.90276426,-3.150401942,Edinburgh South
S00145374,55.90299854,-3.138732833,Edinburgh South
S00145375,55.90087615,-3.196711986,Edinburgh South
S00145376,55.9018584,-3.162658622,Edinburgh South
S00145377,55.90073161,-3.255436861,Edinburgh South West
S00145378,55.90082078,-3.259902049,Edinburgh South West
S00145379,55.90254607,-3.136160472,Edinburgh South
S00145380,55.90187275,-3.209666028,Edinburgh South
S00145381,55.90188801,-3.12857602,Edinburgh South
S00145382,55.90012562,-3.294857715,Edinburgh South West
S00145383,55.90209926,-3.127094697,Edinburgh South
S00145384,55.90087454,-3.31322786,Edinburgh South West
S00145385,55.90010152,-3.317456079,Edinburgh South West
S00145386,55.90001964,-3.200699971,Edinburgh South
S00145387,55.90141042,-3.214641787,Edinburgh South West
S00145388,55.90114148,-3.21821603,Edinburgh South West
S00145389,55.9011359,-3.219687301,Edinburgh South West
S00145390,55.90192257,-3.153927726,Edinburgh South
S00145391,55.89996536,-3.195196548,Edinburgh South
S00145392,55.90011378,-3.223989475,Edinburgh South West
S00145393,55.90195409,-3.160134404,Edinburgh South
S00145394,55.90048325,-3.297588592,Edinburgh South West
S00145395,55.89735079,-3.149889865,Edinburgh South
S00145396,55.90143557,-3.229309168,Edinburgh South West
S00145397,55.90185147,-3.158627891,Edinburgh South
S00145398,55.90219195,-3.139476918,Edinburgh South
S00145399,55.90080627,-3.266571052,Edinburgh South West
S00145400,55.89942608,-3.314234482,Edinburgh South West
S00145401,55.90002415,-3.31207956,Edinburgh South West
S00145402,55.90147979,-3.165638172,Edinburgh South
S00145403,55.89980634,-3.301276507,Edinburgh South West
S00145404,55.89955337,-3.304802603,Edinburgh South West
S00145405,55.90107377,-3.227746307,Edinburgh South West
S00145406,55.90212503,-3.136995853,Edinburgh South
S00145407,55.90194062,-3.156791219,Edinburgh South
S00145408,55.90144982,-3.144893096,Edinburgh South
S00145409,55.89909551,-3.210651117,Edinburgh South
S00145410,55.89953817,-3.249976545,Edinburgh South West
S00145411,55.90147751,-3.209653724,Edinburgh South
S00145412,55.90035737,-3.306940788,Edinburgh South West
S00145413,55.90018055,-3.254843287,Edinburgh South West
S00145414,55.89970735,-3.252780843,Edinburgh South West
S00145415,55.90159862,-3.139507502,Edinburgh South
S00145416,55.90062732,-3.143477419,Edinburgh South
S00145417,55.90126379,-3.166623315,Edinburgh South
S00145418,55.89940078,-3.301390874,Edinburgh South West
S00145419,55.90057984,-3.223204467,Edinburgh South West
S00145420,55.89995873,-3.261601407,Edinburgh South West
S00145421,55.90033328,-3.213616513,Edinburgh South West
S00145422,55.89769286,-3.299750399,Edinburgh South West
S00145423,55.9013924,-3.136542581,Edinburgh South
S00145424,55.90148678,-3.14091169,Edinburgh South
S00145425,55.90144264,-3.169555585,Edinburgh South
S00145426,55.90049981,-3.15903541,Edinburgh South
S00145427,55.89808532,-3.131712073,Edinburgh South
S00145428,55.90129589,-3.172701974,Edinburgh South
S00145429,55.90005948,-3.209481635,Edinburgh South
S00145430,55.89925375,-3.311013977,Edinburgh South West
S00145431,55.90027747,-3.211071786,Edinburgh South
S00145432,55.90113123,-3.128793948,Edinburgh South
S00145433,55.90072005,-3.153764067,Edinburgh South
S00145434,55.9002197,-3.19213361,Edinburgh South
S00145435,55.90011453,-3.227524077,Edinburgh South West
S00145436,55.89910537,-3.301285021,Edinburgh South West
S00145437,55.90027866,-3.146186049,Edinburgh South
S00145438,55.89896103,-3.305582378,Edinburgh South West
S00145439,55.90010716,-3.157792205,Edinburgh South
S00145440,55.90079325,-3.154581919,Edinburgh South
S00145441,55.90064415,-3.140695027,Edinburgh South
S00145442,55.89858578,-3.307073126,Edinburgh South West
S00145443,55.90007774,-3.229410155,Edinburgh South West
S00145444,55.89926413,-3.162389089,Edinburgh South
S00145445,55.89910641,-3.256200012,Edinburgh South West
S00145446,55.90065867,-3.168844262,Edinburgh South
S00145447,55.899719,-3.254284604,Edinburgh South West
S00145448,55.90016769,-3.171340469,Edinburgh South
S00145449,55.90054324,-3.138005146,Edinburgh South
S00145450,55.89896285,-3.314698615,Edinburgh South West
S00145451,55.89960927,-3.155314417,Edinburgh South
S00145452,55.90009263,-3.165996398,Edinburgh South
S00145453,55.89823707,-3.31029198,Edinburgh South West
S00145454,55.89769516,-3.316446921,Edinburgh South West
S00145455,55.89949716,-3.218212463,Edinburgh South West
S00145456,55.8989556,-3.213909343,Edinburgh South West
S00145457,55.89773014,-3.140017776,Edinburgh South
S00145458,55.89837298,-3.296606528,Edinburgh South West
S00145459,55.89897944,-3.201403512,Edinburgh South
S00145460,55.89938782,-3.159753922,Edinburgh South
S00145461,55.89678813,-3.145667313,Edinburgh South
S00145462,55.89730769,-3.314866519,Edinburgh South West
S00145463,55.8987627,-3.31661103,Edinburgh South West
S00145464,55.8971044,-3.313708179,Edinburgh South West
S00145465,55.89801714,-3.319944285,Edinburgh South West
S00145466,55.89781494,-3.204709962,Edinburgh South
S00145467,55.89967637,-3.151989819,Edinburgh South
S00145468,55.8975647,-3.310988984,Edinburgh South West
S00145469,55.89952987,-3.148434993,Edinburgh South
S00145470,55.89982938,-3.153881563,Edinburgh South
S00145471,55.89769072,-3.308434392,Edinburgh South West
S00145472,55.89920488,-3.141836263,Edinburgh South
S00145473,55.89959672,-3.152819104,Edinburgh South
S00145474,55.89893981,-3.254915174,Edinburgh South West
S00145475,55.89871219,-3.205761324,Edinburgh South
S00145476,55.89712724,-3.305648714,Edinburgh South West
S00145477,55.89767582,-3.322443559,Edinburgh South West
S00145478,55.89930988,-3.146973122,Edinburgh South
S00145479,55.8975366,-3.163584824,Edinburgh South
S00145480,55.89837018,-3.145602003,Edinburgh South
S00145481,55.89808553,-3.167295551,Edinburgh South
S00145482,55.89862109,-3.157204176,Edinburgh South
S00145483,55.89865121,-3.149192674,Edinburgh South
S00145484,55.89824997,-3.20891355,Edinburgh South
S00145485,55.8987363,-3.164996131,Edinburgh South
S00145486,55.89788375,-3.200426077,Edinburgh South
S00145487,55.89663884,-3.3252869,Edinburgh South West
S00145488,55.89898134,-3.129051359,Edinburgh South
S00145489,55.89812499,-3.15931642,Edinburgh South
S00145490,55.8950181,-3.320578052,Edinburgh South West
S00145491,55.89752109,-3.201678279,Edinburgh South
S00145492,55.89631733,-3.3158885,Edinburgh South West
S00145493,55.89669381,-3.156715006,Edinburgh South
S00145494,55.8982271,-3.166580133,Edinburgh South
S00145495,55.89157859,-3.30352752,Edinburgh South West
S00145496,55.89708541,-3.158070005,Edinburgh South
